r;rid;node1;node2;type;w
r;319666415;4658;37954;0;29
r;98638463;4658;38152;0;21
r;98389643;4658;38152;10;31
r;337325274;4658;38245;10;25
r;418214580;4658;38344;0;25
r;418214579;4658;38344;3;25
r;10047519;4658;38679;10;9
r;3866719;4658;38809;777;9
r;71617658;4658;38867;0;42
r;71534197;4658;38867;3;38
r;123133153;4658;39142;0;57
r;180552;4658;39142;22;57
r;123108183;4658;39142;35;56
r;9351190;4658;39301;0;79
r;231538;4658;39301;35;70
r;319666489;4658;39308;0;26
r;477579873;4658;39570;17;25
r;371814898;4658;39907;17;32
r;29378994;4658;40184;0;21
r;29355695;4658;40184;10;32
r;12293941;4658;40196;0;21
r;582404;4658;40196;5;187
r;81936659;4658;40243;0;26
r;80648567;4658;40243;10;38
r;9973861;4658;40380;0;31
r;215144;4658;40380;10;53
r;10008449;4658;40415;10;4
r;477523246;4658;40434;17;26
r;9981012;4658;40742;10;4
r;104950209;4658;40742;15;6
r;9351450;4658;40840;0;103
r;241406;4658;40840;35;101
r;3866739;4658;40840;777;9
r;97144027;4658;40854;0;29
r;319666481;4658;41002;0;28
r;4725821;4658;41274;777;9
r;15600813;4658;41351;0;30
r;14509702;4658;41351;10;35
r;319666414;4658;41899;0;29
r;9351582;4658;42056;0;63
r;246038;4658;42056;35;60
r;1322669;4658;42109;0;161
r;431703;4658;42109;22;90
r;231751;4658;42109;35;150
r;1793248;4658;42109;41;90
r;1790598;4658;42109;666;1
r;3866849;4658;42321;777;9
r;112839;4658;42769;0;81
r;232216;4658;42769;35;60
r;1770726;4658;42769;666;1
r;319666476;4658;42963;0;26
r;82075256;4658;43253;24;43
r;319666471;4658;43404;0;26
r;345942732;4658;43449;26;31
r;3866860;4658;43548;777;9
r;82078432;4658;43601;24;30
r;97053958;4658;43839;0;27
r;97054036;4658;43839;9;31
r;3866712;4658;43839;777;9
r;110854256;4658;43854;10;9
r;3866760;4658;44137;777;9
r;9351321;4658;44335;0;73
r;54705802;4658;44335;5;77
r;237050;4658;44335;35;70
r;3866735;4658;44335;777;9
r;219481090;4658;44788;10;11
r;15599972;4658;44810;0;35
r;14510047;4658;44810;10;30
r;81936652;4658;44938;0;22
r;80648553;4658;44938;10;35
r;1790608;4658;44938;666;1
r;3866779;4658;45049;777;9
r;934641;4658;45052;0;27
r;3866764;4658;45288;777;9
r;413249513;4658;45333;10;8
r;10121563;4658;45836;10;9
r;15633907;4658;46106;0;34
r;14550888;4658;46106;10;29
r;15473776;4658;46141;0;30
r;9977750;4658;46141;10;15
r;3866850;4658;46161;777;9
r;209930;4658;46317;22;110
r;3866786;4658;46706;777;9
r;9351319;4658;46742;0;58
r;237048;4658;46742;35;58
r;59515501;4658;46994;0;26
r;54703136;4658;46994;5;69
r;10014099;4658;47191;10;4
r;354989983;4658;47638;10;30
r;29113056;4658;48189;0;21
r;29097401;4658;48189;10;29
r;10562441;4658;48289;0;17
r;3148692;4658;48289;10;98
r;54312482;4658;48405;0;29
r;53736002;4658;48405;5;101
r;3866857;4658;48572;777;9
r;97053960;4658;48851;0;21
r;97054037;4658;48851;9;32
r;3866819;4658;48851;777;9
r;1776150;4658;49528;22;60
r;98625530;4658;49539;0;18
r;97753825;4658;49539;10;29
r;104956493;4658;49539;15;6
r;319666404;4658;49739;0;27
r;83029119;4658;49957;0;28
r;82817156;4658;49957;10;26
r;3866803;4658;50372;777;9
r;3154335;4658;50889;106;11
r;9352039;4658;50947;0;52
r;271732;4658;50947;35;51
r;97053997;4658;52171;0;18
r;9994424;4658;52171;10;14
r;3866718;4658;52179;777;9
r;3866740;4658;52255;777;9
r;420254127;4658;52286;26;31
r;3866737;4658;52396;777;9
r;10048013;4658;52509;10;4
r;12911846;4658;52530;0;4
r;10482967;4658;52530;10;16
r;83029175;4658;52643;0;21
r;82816840;4658;52643;10;34
r;10048465;4658;52837;10;9
r;319666426;4658;53077;0;27
r;8794143;4658;53350;17;0
r;29392186;4658;53861;0;23
r;29381373;4658;53861;10;32
r;3866807;4658;53888;777;9
r;9973631;4658;54101;9;10
r;319666452;4658;54461;0;27
r;107415505;4658;54832;9;29
r;10047108;4658;54860;10;4
r;98314815;4658;55001;24;30
r;319666443;4658;55312;0;27
r;78793325;4658;55393;10;4
r;3866773;4658;55499;777;9
r;15633905;4658;55652;0;42
