r;rid;node1;node2;type;w
r;3167037;98919;58876;9;26
r;3167039;98919;139578;9;26
r;3167041;98919;228513;9;26
r;3167042;98919;135591;9;26
r;3167043;98919;242310;9;26
r;3167045;98919;213792;9;26
r;3167047;98919;125198;9;26
r;3167054;98919;141949;9;26
r;3167055;98919;54101;9;26
r;3167056;98919;115352;9;26
r;3167057;98919;52119;9;26
r;3167060;98919;56280;9;26
r;3167061;98919;16110;9;26
r;3167063;98919;214602;9;26
r;3167064;98919;103460;9;26
r;3167066;98919;76657;9;26
r;3167070;98919;4795;9;26
r;3167074;98919;103791;9;26
r;3167080;98919;241862;9;26
r;3167081;98919;102246;9;26
r;3167087;98919;101938;9;26
r;3167095;98919;109638;9;26
r;3167097;98919;45635;9;26
r;3167100;98919;71864;9;26
r;3167103;98919;100448;30;26
r;3167106;98919;138092;9;26
r;3167107;98919;42588;9;26
r;3167108;98919;215758;9;26
r;3167113;98919;153755;17;26
r;3167114;98919;222595;9;26
r;3167115;98919;118539;9;26
r;3167120;98919;147184;9;26
r;3167122;98919;143598;50;26
r;3167123;98919;213644;9;26
r;3167124;98919;215135;9;26
r;3167130;98919;19356;9;26
r;3167135;98919;48496;17;26
r;3167136;98919;149223;9;26
r;3167137;98919;22889;9;26
r;3167138;98919;77727;9;26
r;3167139;98919;45738;9;26
r;3167140;98919;214988;9;26
r;3167141;98919;225127;9;26
r;3167144;98919;63026;9;26
r;3167146;98919;125745;9;26
r;3167147;98919;154119;9;26
r;3167148;98919;90273;9;26
r;3167150;98919;191791;9;26
r;3167151;98919;12566;9;26
r;3167152;98919;96125;9;26
r;3167153;98919;228289;9;26
r;3167154;98919;72499;9;26
r;3167160;98919;97634;9;26
r;3167161;98919;26152;9;26
r;3167164;98919;149413;9;26
r;3167165;98919;95422;9;26
r;3167166;98919;76583;9;26
r;3167167;98919;12684;9;26
r;3167168;98919;13115;9;26
r;3167171;98919;116089;9;26
r;3167174;98919;225215;9;26
r;3167175;98919;135652;9;26
r;3167177;98919;43548;9;26
r;3167178;98919;146358;50;26
r;3167181;98919;108166;17;26
r;3167182;98919;117789;9;26
r;3167188;98919;107097;9;26
r;3167190;98919;233450;9;26
r;3167191;98919;76046;9;26
r;3167192;98919;142861;9;26
r;3167194;98919;71026;9;26
r;3167196;98919;155932;9;26
r;3167197;98919;221019;9;26
r;3167199;98919;230297;9;26
r;3167200;98919;86561;9;26
r;3167201;98919;64313;9;26
r;3167205;98919;225756;9;26
r;3167207;98919;58404;9;26
r;3167208;98919;147161;9;26
r;3167212;98919;28065;9;26
