r;rid;node1;node2;type;w
r;77411746;26062;86127;10;28
r;440413502;26062;86522;10;3
r;59891786;26062;86647;10;21
r;12980525;26062;86711;106;1
r;14571536;26062;87009;10;34
r;9979564;26062;87286;0;4
r;177265;26062;87286;9;78
r;8868159;26062;87409;42;9
r;14621791;26062;87667;10;32
r;256814;26062;87702;17;54
r;34690636;26062;87758;0;30
r;34652399;26062;87758;10;36
r;54629738;26062;87867;0;28
r;54618329;26062;87867;5;94
r;273830434;26062;87987;777;10
r;15624466;26062;88527;0;32
r;14621988;26062;88527;10;34
r;3140963;26062;88537;0;30
r;569518;26062;88537;5;165
r;20751544;26062;88537;10;28
r;403867;26062;88537;22;150
r;14622014;26062;88757;10;35
r;193718961;26062;88938;10;34
r;14621773;26062;88993;10;30
r;477564212;26062;89025;17;26
r;116662737;26062;89027;10;17
r;114142853;26062;89122;10;6
r;98630457;26062;89719;0;18
r;97748719;26062;89719;10;30
r;439701565;26062;89781;10;7
r;14621474;26062;90076;10;32
r;14621893;26062;90088;10;35
r;54629722;26062;90229;0;23
r;54618320;26062;90229;5;62
r;60525587;26062;90448;0;26
r;59891746;26062;90448;10;15
r;231722900;26062;90581;777;10
r;14621331;26062;90752;10;7
r;345233284;26062;91171;10;25
r;78398873;26062;91219;0;30
r;78331897;26062;91219;10;28
r;14621990;26062;91370;10;7
r;11356974;26062;91370;15;38
r;14621472;26062;91559;10;7
r;400138405;26062;91592;10;25
r;33735459;26062;91691;32;7
r;103478321;26062;92136;10;12
r;14621910;26062;92148;10;28
r;14621982;26062;93055;10;34
r;14621992;26062;93304;10;28
r;11356057;26062;93304;15;38
r;11024088;26062;93458;10;18
r;77608393;26062;93547;0;23
r;77528847;26062;93547;10;31
r;348127382;26062;93576;10;14
r;60409753;26062;93903;10;32
r;10006619;26062;94487;10;25
r;60112306;26062;94653;10;34
r;14621426;26062;94667;10;42
r;3140962;26062;95373;0;60
r;53774501;26062;95373;5;65
r;1635587;26062;95373;35;58
r;1775417;26062;95373;42;60
r;218206;26062;95404;17;60
r;14507535;26062;95538;10;30
r;91531259;26062;95605;0;30
r;60409647;26062;95869;10;35
r;14621771;26062;96207;10;34
r;238415;26062;96256;0;83
r;54618311;26062;96256;5;156
r;130358;26062;96256;9;99
r;11357136;26062;96256;15;38
r;241938;26062;96256;17;60
r;104941518;26062;96256;28;3
r;376056249;26062;96256;50;26
r;3187764;26062;96256;106;14
r;14621821;26062;96341;10;28
r;60112278;26062;96446;10;14
r;372575222;26062;96576;17;26
r;97139215;26062;96851;0;29
r;54629720;26062;97131;0;24
r;54618319;26062;97131;5;61
r;348941937;26062;97203;10;10
r;9982807;26062;97901;10;5
r;15417652;26062;98040;0;41
r;457870;26062;98040;3;29
r;333855729;26062;98040;35;15
r;59891776;26062;98076;10;16
r;8860296;26062;98300;0;73
r;512588;26062;98300;3;34
r;569529;26062;98300;5;99
r;1629555;26062;98300;35;70
r;372920028;26062;98349;17;26
r;10047197;26062;98763;10;14
r;14621807;26062;99281;10;28
r;22728720;26062;99291;10;34
r;14621833;26062;99703;10;29
r;59891730;26062;100508;10;18
r;14621920;26062;100800;10;29
r;273830424;26062;100835;777;10
r;290928632;26062;101009;777;10
r;59891732;26062;101014;10;34
r;14621259;26062;101168;10;7
r;193716590;26062;101508;10;30
r;109170618;26062;101939;10;4
r;14621450;26062;102181;10;26
r;60525626;26062;102246;0;12
r;59891774;26062;102246;10;-16
r;78594525;26062;102345;32;2
r;14621367;26062;102428;10;40
r;14510134;26062;102604;10;27
r;98289263;26062;102651;0;29
r;98289271;26062;102651;10;28
r;10005161;26062;102836;10;4
r;231722879;26062;102836;777;10
r;9979562;26062;103057;0;29
r;177264;26062;103057;9;52
r;1614003;26062;103206;17;58
r;76529612;26062;103287;10;43
r;11618185;26062;103405;32;166
r;337361300;26062;103516;10;3
r;60112334;26062;103945;10;13
r;60409747;26062;103990;10;31
r;16020465;26062;104052;10;34
r;784801;26062;104204;0;21
r;85798459;26062;104204;7;31
r;59891692;26062;104204;10;46
r;374532580;26062;104323;777;10
r;14621452;26062;104555;10;30
r;60112284;26062;104620;10;14
r;97139216;26062;104729;0;35
r;9988465;26062;104729;10;28
r;333903614;26062;104729;35;15
r;14621795;26062;104819;10;35
r;434920355;26062;104917;5;90
r;451105127;26062;104967;10;4
r;333952534;26062;104993;0;26
r;333952537;26062;104993;3;10
r;333855732;26062;104993;35;15
r;1281592;26062;105372;0;30
r;569531;26062;105372;5;85
r;273830393;26062;105453;777;10
r;60112298;26062;105620;10;14
r;219482394;26062;106119;10;11
r;273830403;26062;106180;777;10
r;30391170;26062;106432;10;26
r;9354709;26062;106784;0;83
r;1628408;26062;106784;35;80
r;15069821;26062;108053;26;30
r;14621295;26062;108264;10;17
r;14621414;26062;108313;10;28
r;59891722;26062;108468;10;16
r;14621902;26062;108478;10;31
r;374234375;26062;108534;17;26
r;98752066;26062;108618;10;27
r;59891808;26062;108712;10;16
r;273830394;26062;108782;777;10
r;60559956;26062;108795;0;26
r;60112304;26062;108795;10;45
r;11314043;26062;109161;28;40
r;98629147;26062;109418;0;18
r;97750270;26062;109418;10;34
r;417993641;26062;109527;0;13
r;231722686;26062;109754;777;10
r;14621831;26062;109888;10;38
r;60525528;26062;109898;0;23
r;59891702;26062;109898;10;43
r;8862747;26062;110154;0;9
r;231722650;26062;110287;777;10
r;14621381;26062;110320;10;35
r;98289272;26062;110740;0;29
r;98289282;26062;110740;10;27
r;54629715;26062;110788;0;23
r;54618316;26062;110788;5;66
r;374532568;26062;110993;777;10
r;231722683;26062;111018;777;10
r;12303017;26062;111394;0;34
r;569520;26062;111394;5;164
r;4433722;26062;111394;777;10
r;14572784;26062;111741;10;32
r;54629734;26062;111745;0;26
r;54618326;26062;111745;5;88
r;54629711;26062;111751;0;30
r;54618314;26062;111751;5;135
r;108966461;26062;112018;10;13
r;60112316;26062;112107;10;14
r;15421476;26062;112609;0;35
r;455672;26062;112609;3;32
r;333855731;26062;112609;35;15
r;2033221;26062;112692;26;30
r;14621843;26062;112980;10;27
r;84367680;26062;113255;0;16
r;84187345;26062;113255;10;18
r;15624784;26062;113531;0;27
r;14621851;26062;113531;10;27
r;85484237;26062;113549;0;24
r;85159010;26062;113549;10;28
r;12303015;26062;113818;0;21
r;569525;26062;113818;5;94
r;60409649;26062;114308;10;35
r;231722666;26062;114448;777;10
r;14621853;26062;114548;10;27
r;273830422;26062;114778;777;10
r;11476900;26062;114900;0;52
r;9902131;26062;114900;6;13
r;59891728;26062;115022;10;16
r;290928662;26062;115748;777;10
r;62039264;26062;115849;0;23
r;61419977;26062;115849;5;44
r;97139213;26062;115900;17;21
r;9977710;26062;115931;0;4
r;130357;26062;115931;9;99
r;104908753;26062;116086;17;27
r;11027466;26062;116275;10;17
r;14572665;26062;116333;10;27
r;403866;26062;116888;22;90
r;15379730;26062;117095;0;35
r;498118;26062;117095;3;35
r;389975164;26062;117125;777;10
r;77795212;26062;117183;10;34
r;59891734;26062;117245;10;27
r;11345658;26062;117359;28;38
r;14621783;26062;117523;10;28
r;5118321;26062;117662;777;10
r;14621968;26062;117893;10;31
r;246859;26062;117977;17;70
r;14621819;26062;117993;10;34
r;353010082;26062;117993;777;10
r;9993771;26062;118153;10;4
r;231722898;26062;119014;777;10
r;2035467;26062;119162;25;32
r;434920356;26062;119394;5;137
r;411842375;26062;119490;10;25
r;60409673;26062;120129;10;29
r;104939730;26062;120225;28;3
r;59891764;26062;120352;10;16
r;86025410;26062;120353;0;30
r;85835384;26062;120353;5;-31
r;2011043;26062;120353;22;60
r;114142869;26062;120388;10;6
r;10009573;26062;120389;10;4
r;14621930;26062;120395;10;31
r;15624778;26062;120481;0;31
r;14621775;26062;120481;10;42
r;98289284;26062;120733;28;22
r;11011879;26062;120789;10;40
r;10527529;26062;121687;9;9
r;387272;26062;121687;17;58
r;231722672;26062;121687;777;10
r;434943421;26062;121725;5;48
r;231722892;26062;121965;777;10
r;60525538;26062;122081;0;22
r;59891710;26062;122081;10;40
r;14621962;26062;122990;10;38
r;231722918;26062;123198;777;10
r;333952533;26062;123516;0;20
r;455149661;26062;123535;10;3
r;14621825;26062;123642;10;39
r;14621922;26062;123771;10;29
r;333928482;26062;124451;0;10
r;59891685;26062;124451;10;16
r;14621934;26062;124497;10;28
r;231722652;26062;124531;777;10
r;98631091;26062;125205;0;19
r;97979109;26062;125205;10;27
r;433401649;26062;125403;10;16
r;4433690;26062;125506;777;10
r;79397293;26062;125634;0;24
r;78478705;26062;125634;10;12
r;140974;26062;125666;0;60
r;85798462;26062;125666;5;-26
r;285279;26062;125666;19;51
r;403868;26062;125666;22;101
r;4433700;26062;125837;777;10
r;14621936;26062;125896;10;29
r;103478323;26062;126046;10;12
r;15051499;26062;126162;26;30
r;14621797;26062;126169;10;7
r;88941262;26062;126360;0;28
r;88652563;26062;126360;10;26
r;12780670;26062;126458;10;17
r;3204314;26062;126510;42;5
r;273830345;26062;126599;777;10
r;369512877;26062;126612;30;25
r;473940504;26062;126723;0;10
r;14621839;26062;126723;10;35
r;320923143;26062;127114;10;25
r;231722657;26062;127286;777;10
r;59891712;26062;127293;10;16
r;261175340;26062;127348;26;30
r;81940317;26062;127379;0;29
r;80641093;26062;127379;10;16
r;55037405;26062;127441;10;9
r;231722915;26062;127783;777;10
r;14621440;26062;128416;10;34
r;14621809;26062;128426;10;27
r;1943124;26062;128683;26;35
r;1943123;26062;128828;26;30
r;403869;26062;129546;22;160
r;98476500;26062;129726;0;28
r;96542387;26062;129726;10;32
r;14621916;26062;129828;10;30
r;310689451;26062;130376;0;30
r;34659643;26062;130376;10;30
r;14621827;26062;130785;10;31
r;98622954;26062;130795;0;17
r;97415855;26062;130795;10;29
r;14621841;26062;130849;10;32
r;12303019;26062;131406;0;21
r;569517;26062;131406;5;129
r;278469958;26062;131727;0;27
r;277617210;26062;131727;6;25
r;54629742;26062;132144;0;24
r;54618331;26062;132144;5;68
r;10530210;26062;132347;0;19
r;1641629;26062;132347;10;28
r;418736;26062;132347;15;78
r;377014182;26062;132347;20;25
r;4433733;26062;132350;777;10
r;97139210;26062;132381;17;28
r;273830428;26062;132461;777;10
r;3159789;26062;132479;106;11
r;59891706;26062;132673;10;16
r;110858629;26062;132757;10;9
r;14621958;26062;132791;10;26
r;14621357;26062;132988;10;27
r;373037869;26062;133397;17;26
r;22769202;26062;133805;10;27
r;60112338;26062;133914;10;14
r;277589518;26062;134208;777;10
r;15363231;26062;134536;0;35
r;517804;26062;134536;3;31
r;4433702;26062;134536;777;10
r;9640917;26062;135190;0;34
r;629653;26062;135190;6;60
r;1817869;26062;135501;42;60
r;14621400;26062;135728;10;35
r;60409663;26062;136348;10;29
r;14621897;26062;136383;10;31
r;98632119;26062;136507;0;22
r;98314399;26062;136507;10;28
r;59891778;26062;136642;10;16
r;14621978;26062;136755;10;7
r;273830371;26062;136993;777;10
r;360600732;26062;137403;10;25
