r;rid;node1;node2;type;w
r;93484473;3361;3745019;11;58
r;93484288;3361;3744843;11;58
r;93469938;3361;3744717;11;58
r;93469885;3361;3744737;11;58
r;93459643;3361;3743986;11;58
r;93457045;3361;3743839;11;58
r;86261309;3361;3362049;11;58
r;86260721;3361;3362050;11;58
r;86230119;3361;3360302;11;58
r;86224469;3361;3359943;11;58
r;86221229;3361;3372364;11;58
r;86212737;3361;3362360;11;58
r;86212728;3361;3362361;11;58
r;86207108;3361;3363016;11;58
r;86204833;3361;3363326;11;58
r;86204076;3361;3363433;11;58
r;86202411;3361;3363615;11;58
r;86202355;3361;3363622;11;58
r;86199100;3361;3364050;11;58
r;86197130;3361;3364328;11;58
r;86186840;3361;3365544;11;58
r;86178349;3361;3366472;11;58
r;86178335;3361;3366473;11;58
r;86177123;3361;3366614;11;58
r;86177086;3361;3366617;11;58
r;86166563;3361;3367904;11;58
r;86166349;3361;3367931;11;58
r;86165629;3361;3368021;11;58
r;86160299;3361;3368665;11;58
r;86157882;3361;3368907;11;58
r;86156823;3361;3369010;11;58
r;86154644;3361;3369278;11;58
r;86154408;3361;3369309;11;58
r;86154381;3361;3369312;11;58
r;86154361;3361;3369314;11;58
r;86145307;3361;3370407;11;58
r;86144419;3361;3370518;11;58
r;86143683;3361;3370605;11;58
r;86140411;3361;3371013;11;58
r;86132451;3361;3372003;11;58
r;54572927;3361;2425918;11;58
r;16156936;3361;460883;11;58
r;13727827;3361;234036;6;58
r;9771737;3361;150367;0;58
r;93714294;3361;3752372;11;57
r;93709016;3361;3752943;11;57
r;93705609;3361;3753312;11;57
r;93698084;3361;3754094;11;57
r;93692781;3361;3754659;11;57
r;93680770;3361;3755856;11;57
r;93677970;3361;3756148;11;57
r;93653923;3361;3758740;11;57
r;93504326;3361;3745449;11;57
r;93502398;3361;3745696;11;57
r;93500919;3361;3745869;11;57
r;93498101;3361;3746213;11;57
r;93493588;3361;3746771;11;57
r;93492984;3361;3746846;11;57
r;93492339;3361;3745369;11;57
r;93489055;3361;3745271;11;57
r;93484144;3361;3744995;11;57
r;93461379;3361;3744193;11;57
r;93453741;3361;3743683;11;57
r;86254402;3361;3361725;11;57
r;86254003;3361;3361580;11;57
r;86252976;3361;3361651;11;57
r;86252555;3361;3361643;11;57
r;86245158;3361;3361319;11;57
r;86242330;3361;3361123;11;57
r;86219491;3361;3359699;11;57
r;86218340;3361;3359569;11;57
r;86215550;3361;3361292;11;57
r;86199149;3361;3364045;11;57
r;86194303;3361;3364723;11;57
r;86194293;3361;3364724;11;57
r;86194259;3361;3364729;11;57
r;86189798;3361;3365256;11;57
r;86231240;3361;3360176;11;57
r;86186760;3361;3365552;11;57
r;86184782;3361;3365739;11;57
r;86184139;3361;3365808;11;57
r;86181952;3361;3366047;11;57
r;86180250;3361;3366245;11;57
r;86180216;3361;3366248;11;57
r;86177012;3361;3366623;11;57
r;86176926;3361;3366635;11;57
r;86176908;3361;3366637;11;57
r;86176838;3361;3366645;11;57
r;86176676;3361;3366668;11;57
r;86173909;3361;3367018;11;57
r;86166887;3361;3367862;11;57
r;86158908;3361;3368812;11;57
r;86156910;3361;3369000;11;57
r;86156120;3361;3369091;11;57
r;86155365;3361;3369179;11;57
r;86154696;3361;3369270;11;57
r;86154584;3361;3369286;11;57
r;86154556;3361;3369290;11;57
r;86154343;3361;3369316;11;57
r;86149670;3361;3369881;11;57
r;86149549;3361;3369896;11;57
r;86149528;3361;3369898;11;57
r;86148429;3361;3370047;11;57
r;86147272;3361;3370178;11;57
r;86145132;3361;3370429;11;57
r;86140352;3361;3371021;11;57
r;86139665;3361;3371101;11;57
r;86138862;3361;3371207;11;57
r;86138265;3361;3371267;11;57
r;86137922;3361;3371306;11;57
r;86134976;3361;3371669;11;57
r;86134885;3361;3371681;11;57
r;86129137;3361;3359375;11;57
r;83647760;3361;3318595;11;57
r;83638814;3361;3318525;11;57
r;77513707;3361;3223089;11;57
r;52480425;3361;2491227;11;57
r;33799560;3361;2324892;11;57
r;31875213;3361;136754;58;57
r;31849473;3361;24979;58;57
r;30715908;3361;1906688;11;57
r;16367673;3361;465057;11;57
r;16146958;3361;460510;11;57
r;14691410;3361;436823;11;57
r;13178162;3361;15229;0;57
r;11660299;3361;152629;0;57
r;93691730;3361;3754787;11;56
r;93678768;3361;3756065;11;56
r;93655683;3361;3758560;11;56
r;93650288;3361;3759108;11;56
r;93622260;3361;3751246;11;56
r;93502236;3361;3745717;11;56
r;93500181;3361;3745957;11;56
r;93496339;3361;3746426;11;56
r;93492871;3361;3746862;11;56
r;93492247;3361;3745434;11;56
r;93489699;3361;3745114;11;56
r;93485704;3361;3745006;11;56
r;93467524;3361;3744574;11;56
r;93467387;3361;3744545;11;56
r;93463484;3361;3744344;11;56
r;93459749;3361;3744078;11;56
r;93455411;3361;3743709;11;56
r;86227988;3361;3360224;11;56
r;86216427;3361;3359597;11;56
r;86211004;3361;3362567;11;56
r;86200515;3361;3363862;11;56
r;86200508;3361;3363863;11;56
r;86195824;3361;3364521;11;56
r;86194057;3361;3364754;11;56
r;86194041;3361;3364757;11;56
r;86185753;3361;3359582;11;56
r;86182508;3361;3365975;11;56
r;86181806;3361;3366061;11;56
r;86180955;3361;3366164;11;56
r;86180482;3361;3366215;11;56
r;86178370;3361;3366470;11;56
r;86177108;3361;3366615;11;56
r;86175413;3361;3366822;11;56
r;86175125;3361;3366857;11;56
