r;rid;node1;node2;type;w
r;418274098;57258;60448;0;11
r;100295550;57258;4523783;128;11
r;418546207;57258;15396138;0;10
r;283136673;57258;103405;32;10
r;3549427;57258;152520;777;10
r;3549473;57258;26026;777;10
r;3549569;57258;144810;777;10
r;3549634;57258;99089;777;10
r;3549717;57258;127629;777;10
r;3549864;57258;17685;777;10
r;3550001;57258;179551;777;10
r;3550093;57258;19584;777;10
r;3550151;57258;12901;777;10
r;3550252;57258;43157;777;10
r;3550393;57258;161691;777;10
r;3550490;57258;65573;777;10
r;3550626;57258;78659;777;10
r;3550763;57258;124531;777;10
r;3550807;57258;26515;777;10
r;3550916;57258;134158;777;10
r;3551006;57258;131896;777;10
r;3551140;57258;23077;777;10
r;3551185;57258;138455;777;10
r;3551309;57258;64026;777;10
r;3551504;57258;2192;777;10
r;3551649;57258;28560;777;10
r;3551799;57258;12876;777;10
r;3551888;57258;52825;777;10
r;3552028;57258;146487;777;10
r;3552097;57258;100800;777;10
r;3552207;57258;4044;777;10
r;3552340;57258;109888;777;10
r;3552482;57258;75462;777;10
r;3552642;57258;34624;777;10
r;3552784;57258;85860;777;10
r;3552933;57258;23316;777;10
r;3553064;57258;140784;777;10
r;3553110;57258;62677;777;10
r;3553223;57258;117993;777;10
r;3553355;57258;102651;777;10
r;3553471;57258;77814;777;10
r;3553616;57258;103057;777;10
r;3553665;57258;154814;777;10
r;3553781;57258;126405;777;10
r;3553887;57258;272184;777;10
r;3553993;57258;131306;777;10
r;3554043;57258;152307;777;10
r;3554136;57258;78004;777;10
r;3554220;57258;41260;777;10
r;3554352;57258;75474;777;10
r;3554485;57258;95875;777;10
r;3554622;57258;72604;777;10
r;3554767;57258;264477;777;10
r;3554905;57258;5992;777;10
r;3555046;57258;38028;777;10
r;3555197;57258;24334;777;10
r;3555279;57258;16077;777;10
r;3555379;57258;51710;777;10
r;3555531;57258;114815;777;10
r;3555578;57258;108827;777;10
r;3555707;57258;151947;777;10
r;3555763;57258;31411;777;10
r;3555895;57258;140397;777;10
r;3555960;57258;119873;777;10
r;3556090;57258;98581;777;10
r;3556188;57258;97825;777;10
r;3556278;57258;176225;777;10
r;3556389;57258;4949;777;10
r;3556557;57258;2278;777;10
r;3556738;57258;31819;777;10
r;3556834;57258;18481;777;10
r;3556937;57258;40775;777;10
r;3557123;57258;137338;777;10
r;3557196;57258;3461;777;10
r;3557332;57258;141474;777;10
r;3557402;57258;72905;777;10
r;3557546;57258;50054;777;10
r;3557703;57258;139252;777;10
r;3557770;57258;30592;777;10
r;3557898;57258;116952;777;10
r;3558042;57258;63133;777;10
r;3558188;57258;212;777;10
r;3558268;57258;49572;777;10
r;3558418;57258;10487;777;10
r;3558498;57258;44144;777;10
r;3558592;57258;130951;777;10
r;3558669;57258;126809;777;10
r;3558750;57258;10533;777;10
r;3558832;57258;59703;777;10
r;3558959;57258;164971;777;10
r;3559085;57258;98980;777;10
r;3559207;57258;248627;777;10
r;3559315;57258;119180;777;10
r;3559379;57258;82714;777;10
r;3559429;57258;28142;777;10
r;3559509;57258;35345;777;10
r;3559598;57258;87987;777;10
r;3559690;57258;255320;777;10
r;3559790;57258;230611;777;10
r;3559826;57258;124517;777;10
r;3559891;57258;155532;777;10
r;3559927;57258;33530;777;10
r;3560006;57258;125134;777;10
r;3560102;57258;143853;777;10
r;3560133;57258;98300;777;10
r;3560205;57258;272716;777;10
r;3560235;57258;112576;777;10
r;3560305;57258;272360;777;10
r;3560342;57258;38788;777;10
r;3560407;57258;135412;777;10
r;3560499;57258;54161;777;10
r;3560540;57258;81714;777;10
r;3560601;57258;2308;777;10
r;3560681;57258;52579;777;10
r;3560767;57258;213145;777;10
r;3560816;57258;171858;777;10
r;3560880;57258;151908;777;10
r;3560902;57258;102206;777;10
r;3560973;57258;68883;777;10
r;3561052;57258;1997;777;10
r;3561116;57258;247636;777;10
r;3561160;57258;22580;777;10
r;3561207;57258;43786;777;10
r;3561257;57258;152228;777;10
r;3561308;57258;53825;777;10
r;3561345;57258;53616;777;10
r;3561383;57258;2165;777;10
r;3561416;57258;131547;777;10
r;3561449;57258;39060;777;10
r;3561495;57258;50551;777;10
r;3561521;57258;272752;777;10
r;3561576;57258;133425;777;10
r;3561607;57258;86352;777;10
r;3561667;57258;145941;777;10
r;3561737;57258;30895;777;10
r;3561770;57258;139064;777;10
r;3561851;57258;87286;777;10
r;3561883;57258;37993;777;10
r;3561921;57258;126510;777;10
r;7729935;57258;279209;777;10
r;7729943;57258;288942;777;10
r;7729967;57258;288804;777;10
r;7730010;57258;284079;777;10
r;7730012;57258;142399;777;10
r;7730014;57258;145311;777;10
r;17521704;57258;418777;777;10
r;17521708;57258;332982;777;10
r;17521710;57258;566252;777;10
r;17521712;57258;406492;777;10
r;17521719;57258;432222;777;10
r;17521722;57258;415541;777;10
r;17521727;57258;411123;777;10
r;17521732;57258;416055;777;10
r;17521735;57258;407371;777;10
r;17521736;57258;400142;777;10
r;17521767;57258;314006;777;10
r;17521773;57258;347472;777;10
r;17521776;57258;12698;777;10
r;17521792;57258;409501;777;10
r;17521793;57258;415132;777;10
r;17521799;57258;408627;777;10
r;19203395;57258;592150;777;10
r;26557499;57258;108254;777;10
r;26557501;57258;114267;777;10
r;26557502;57258;12860;777;10
r;26557503;57258;426735;777;10
r;26557504;57258;142257;777;10
r;26557505;57258;136790;777;10
r;26557507;57258;408617;777;10
r;26557508;57258;124092;777;10
r;26557509;57258;38128;777;10
r;26557510;57258;32206;777;10
r;26557511;57258;64912;777;10
r;26557514;57258;141901;777;10
r;26557515;57258;82126;777;10
r;26557516;57258;11255;777;10
r;26557518;57258;101903;777;10
r;26557521;57258;64595;777;10
r;26557524;57258;52794;777;10
r;26557525;57258;151136;777;10
r;26557526;57258;103522;777;10
r;26557538;57258;143108;777;10
r;26557539;57258;416605;777;10
r;26557540;57258;42683;777;10
r;26557541;57258;275167;777;10
r;26557542;57258;46164;777;10
r;26557543;57258;280087;777;10
r;26557544;57258;294459;777;10
r;26557546;57258;329624;777;10
r;26557556;57258;293952;777;10
r;26557558;57258;52530;777;10
r;26557559;57258;99112;777;10
r;26557560;57258;274991;777;10
r;26557561;57258;7418;777;10
r;26557562;57258;421698;777;10
r;26557563;57258;307442;777;10
r;26557566;57258;62376;777;10
r;26557569;57258;627082;777;10
r;26557570;57258;145623;777;10
r;26557574;57258;77750;777;10
r;26557575;57258;406911;777;10
r;26557576;57258;17250;777;10
r;26557579;57258;273066;777;10
r;26557580;57258;84322;777;10
r;27942309;57258;1657491;777;10
r;30381488;57258;1838749;777;10
r;30381490;57258;1853436;777;10
r;34107798;57258;2302117;777;10
r;34107808;57258;2275343;777;10
r;34107809;57258;2128789;777;10
r;34107810;57258;2155563;777;10
r;72890070;57258;282418;777;10
r;72890072;57258;188198;777;10
r;72890074;57258;2103835;777;10
r;72890076;57258;216164;777;10
r;72890078;57258;234924;777;10
r;72890080;57258;51544;777;10
r;72890082;57258;7655;777;10
r;72890084;57258;427164;777;10
r;78494706;57258;2957587;777;10
r;83592049;57258;3260310;777;10
r;83592050;57258;3307252;777;10
r;93419580;57258;3673477;777;10
r;113385993;57258;5814494;777;10
r;113385994;57258;5567093;777;10
r;114735276;57258;5870746;777;10
r;114735277;57258;5841568;777;10
r;114735278;57258;5832835;777;10
r;476553579;57258;187560;777;10
r;476701260;57258;17456362;777;10
r;476553693;57258;2126785;777;10
r;476553671;57258;17194830;777;10
r;476553680;57258;17020636;777;10
r;476553656;57258;16936706;777;10
r;214454270;57258;6279592;777;10
r;476553613;57258;17050514;777;10
r;476553664;57258;17342102;777;10
r;226234698;57258;9965975;777;10
r;226234699;57258;277459;777;10
r;226234700;57258;9526411;777;10
r;277713854;57258;10900462;777;10
r;281812680;57258;11105271;777;10
r;281812681;57258;11105273;777;10
r;287127437;57258;141905;777;10
r;287127438;57258;62562;777;10
r;287127439;57258;2574188;777;10
r;287127440;57258;111649;777;10
r;287127441;57258;134675;777;10
r;287127442;57258;3685778;777;10
r;287127443;57258;5896460;777;10
r;287127444;57258;110287;777;10
r;287127445;57258;165774;777;10
r;287127446;57258;262620;777;10
r;287127447;57258;10504824;777;10
r;287127448;57258;573031;777;10
r;287127449;57258;280209;777;10
r;287127450;57258;253180;777;10
r;287127451;57258;5831907;777;10
r;287127452;57258;5829892;777;10
r;287127453;57258;78037;777;10
r;287127454;57258;203942;777;10
r;312643227;57258;80399;777;10
r;319174745;57258;12277253;777;10
r;325712215;57258;360792;777;10
r;341212308;57258;403607;777;10
r;341212309;57258;253179;777;10
r;341212310;57258;11350895;777;10
r;341212311;57258;264928;777;10
r;341212312;57258;3702054;777;10
r;341212313;57258;99532;777;10
r;341212314;57258;404868;777;10
r;341212315;57258;156333;777;10
r;341212316;57258;57349;777;10
r;341212317;57258;13357827;777;10
r;344212997;57258;5831787;777;10
r;418876519;57258;12484344;777;10
r;418876525;57258;294656;777;10
r;418876528;57258;152125;777;10
r;418876529;57258;117095;777;10
r;418876567;57258;433008;777;10
r;418876575;57258;5927270;777;10
r;418876610;57258;2646018;777;10
r;418876613;57258;5953810;777;10
r;418876639;57258;14633097;777;10
r;418876657;57258;404869;777;10
r;418876664;57258;52284;777;10
r;418876667;57258;26940;777;10
r;418876670;57258;431214;777;10
r;418876671;57258;148362;777;10
r;418876676;57258;187318;777;10
r;418876679;57258;258265;777;10
r;418876689;57258;5840194;777;10
r;424987145;57258;16087888;777;10
r;424987148;57258;426295;777;10
r;428477957;57258;16183738;777;10
r;436288268;57258;16567221;777;10
r;2327994;57258;254878;36;8
r;285060922;57258;1874051;999;8
r;478504938;57258;17558372;66;6
r;9983709;57258;57895;0;4
r;10000124;57258;89423;0;4
r;10000118;57258;103057;0;4
r;10000116;57258;72604;0;4
r;10000122;57258;234192;0;4
r;10000120;57258;139743;0;4
r;9978713;57258;15127;0;4
r;213790887;57258;7123677;9;4
r;9982781;57258;106523;10;4
r;9988644;57258;145941;10;4
r;9986319;57258;117533;10;4
r;10049998;57258;212946;10;4
r;84378918;57258;217884;999;4
r;84378926;57258;217886;999;4
r;84378935;57258;217883;999;4
r;84378942;57258;217885;999;4
r;285426253;57258;216259;999;4
r;285426261;57258;5079213;999;4
r;285426281;57258;216258;999;4
r;285426295;57258;216257;999;4
r;285446333;57258;3297636;999;4
r;285446412;57258;3297635;999;4
r;285446473;57258;222010;999;4
r;15963111;57258;443843;128;3
r;15964736;57258;444249;128;3
r;25101620;57258;1548574;140;3
r;312481970;57258;12876;0;2
r;23170043;57258;1354663;140;2
r;25066144;57258;1543155;140;2
r;27874717;57258;1685395;140;2
r;29293187;57258;1784218;140;2
r;30562456;57258;1897789;140;2
r;76280782;57258;672546;6;1
r;3154583;57258;86711;106;1
r;213981396;57258;9485130;128;1
r;25065638;57258;1543088;140;1
r;94324907;57258;3942618;444;1
r;94346012;57258;3966264;444;1
r;2163259;57258;222009;10;-1
r;33443016;57258;37298;32;-5
r;33443017;57258;57221;32;-5
r;169712;57258;3898;10;-52
r;2506745;235579;57258;28;449
r;367034720;14462676;57258;28;445
r;74163;28985;57258;9;370
r;283118099;106844;57258;0;266
r;289620652;7430223;57258;0;265
r;371015;46297;57258;0;210
r;433638;117533;57258;9;200
r;361942;28985;57258;28;199
r;179061;28985;57258;0;175
r;1667649;216;57258;0;170
r;2167051;50054;57258;0;160
r;9579352;296669;57258;0;147
r;2294532;248054;57258;0;147
r;416558;23637;57258;0;144
r;1767750;226597;57258;0;140
r;138777674;7430223;57258;42;125
r;2114469;106844;57258;42;125
r;53773689;17685;57258;5;106
r;390748364;14610238;57258;0;100
r;390748335;14610238;57258;42;100
r;171984;13284;57258;0;96
r;404911378;6393438;57258;0;95
