r;rid;node1;node2;type;w
r;2971930;24758;83944;9;26
r;2966891;24758;103311;9;26
r;2935428;24758;240720;9;26
r;2930073;24758;219363;9;26
r;2908624;24758;109785;9;26
r;2904627;24758;47319;9;26
r;2900642;24758;126285;9;26
r;2870507;24758;139779;9;26
r;2770303;24758;233138;9;26
r;2707926;24758;95256;9;26
r;2636439;24758;36886;10;26
r;2626600;24758;77424;9;26
r;2550585;24758;237765;9;26
r;2419610;24758;23178;0;26
r;2208036;24758;101938;0;26
r;2067862;24758;88096;17;26
r;1702819;24758;108643;5;26
r;479148679;24758;11008328;9;25
r;457340113;24758;15205595;9;25
r;424944968;24758;398564;9;25
r;418721959;24758;15089000;5;25
r;417975605;24758;15991431;36;25
r;416213011;24758;252512;5;25
r;416103853;24758;14922135;0;25
r;414999438;24758;115865;0;25
r;414013960;24758;364788;10;25
r;391415369;24758;14940408;6;25
r;385271345;24758;6825581;3;25
r;385253865;24758;273420;3;25
r;385227939;24758;6947917;3;25
r;383991154;24758;2461482;6;25
r;383944359;24758;9157160;6;25
r;377714809;24758;12791689;9;25
r;479732818;24758;1655534;6;25
r;377453448;24758;12321907;6;25
r;376109871;24758;104115;109;25
r;376109586;24758;138452;109;25
r;376097167;24758;60323;74;25
r;376054586;24758;17663;51;25
r;376038115;24758;2528717;51;25
r;359483676;24758;14049844;6;25
r;357270462;24758;14049840;6;25
r;357105697;24758;14049831;6;25
r;314928091;24758;101689;6;25
r;477564621;24758;54991;17;25
r;477564622;24758;89902;17;25
r;477564623;24758;189871;17;25
r;477564624;24758;417616;17;25
r;477560967;24758;398458;17;25
r;477564617;24758;155863;17;25
r;477564618;24758;223989;17;25
r;477564619;24758;2177557;17;25
r;477564620;24758;1853135;17;25
r;477576066;24758;162231;17;25
r;96715107;24758;18412;0;24
r;97343482;24758;248815;0;23
r;23082945;24758;1337814;128;23
r;23082941;24758;1337813;128;23
r;98270989;24758;52611;0;22
r;11608294;24758;79073;74;22
r;11608289;24758;218238;74;22
r;11608088;24758;213466;74;22
r;11608075;24758;37194;74;22
r;97343480;24758;12655;0;21
r;23082937;24758;1337812;128;21
r;448845562;24758;15089000;0;20
r;23082933;24758;1337811;128;19
r;2187864;24758;248198;36;19
r;404608204;24758;6767;9;18
r;33959459;24758;14330;32;18
r;9906655;24758;192106;0;18
r;9906654;24758;192105;0;18
r;34072905;24758;91691;32;17
r;97343478;24758;240128;0;15
r;97336537;24758;114108;0;15
r;97336536;24758;66496;0;15
r;97336534;24758;62084;0;15
r;96715105;24758;64437;3;15
r;96715104;24758;140100;3;15
r;96715103;24758;261738;0;15
r;23082929;24758;1337810;128;15
r;23082925;24758;1337809;128;15
r;23082921;24758;1337808;128;15
r;23082917;24758;1337807;128;15
r;2130684;24758;218746;15;15
r;433707556;24758;16473404;128;13
r;99298778;24758;4387171;140;12
r;10549033;24758;120157;0;12
r;413692034;24758;15080161;10;11
