r;rid;node1;node2;type;w
r;9913713;71926;8874;0;31
r;9913722;71926;144812;0;31
r;12474065;71926;329636;0;31
r;13004697;71926;19646;0;31
r;24335456;71926;234431;0;31
r;96622467;71926;217241;0;31
r;1537077;71926;213654;0;32
r;9903416;71926;82715;0;32
r;9913720;71926;80157;0;32
r;10591217;71926;213678;0;32
r;10591837;71926;215206;0;32
r;10598995;71926;41009;0;32
r;10598996;71926;226332;0;32
r;10600498;71926;70807;0;32
r;10600591;71926;36373;0;32
r;10608374;71926;179963;0;32
r;10608411;71926;219150;0;32
r;11664788;71926;26417;0;32
r;12474092;71926;329634;0;32
r;13004683;71926;326289;0;32
r;14128159;71926;260820;0;32
r;15026538;71926;136617;0;32
r;15282421;71926;116346;0;32
r;24335431;71926;218959;0;32
r;24337884;71926;96649;0;32
r;10597818;71926;213866;0;34
r;13655250;71926;175721;0;34
r;24335430;71926;391714;0;34
r;24335459;71926;254108;0;34
r;24337887;71926;227203;0;34
r;96622512;71926;71539;0;34
r;219656847;71926;7110067;0;34
r;219656841;71926;8953321;0;34
r;1552491;71926;214682;0;35
r;10609036;71926;213365;0;35
r;11664789;71926;218670;0;35
r;14172863;71926;359277;0;35
r;28491990;71926;1734687;0;35
r;10591393;71926;214196;0;36
r;10593516;71926;111229;0;36
r;10609125;71926;146566;0;36
r;10609204;71926;137976;0;36
r;97344989;71926;46941;0;36
r;436695;71926;145900;0;38
r;9913716;71926;45606;0;38
r;1545799;71926;214192;0;39
r;97344975;71926;67222;0;39
r;9623191;71926;77587;0;40
r;10603687;71926;238479;0;40
r;12474102;71926;318464;0;40
r;30597708;71926;30591;0;40
r;9911509;71926;82171;0;41
r;9913723;71926;146734;0;41
r;96622521;71926;92997;0;41
r;96622523;71926;269436;0;41
r;121066450;71926;6527100;0;41
r;1645904;71926;222009;0;42
r;2219034;71926;46333;0;42
r;10601495;71926;232738;0;42
r;96622522;71926;250966;0;42
r;1537244;71926;213658;0;43
r;2219033;71926;175722;0;43
r;1542111;71926;213927;0;47
r;2219031;71926;216647;0;47
r;14144773;71926;396334;0;47
r;436698;71926;154002;0;48
r;9899673;71926;1274;0;48
r;14123812;71926;291507;0;48
r;112564761;71926;220973;0;50
r;122582037;71926;145434;0;50
r;123104196;71926;54181;0;50
r;15747044;71926;424239;0;51
r;9709974;71926;71624;0;51
r;10577290;71926;175171;0;51
r;10577309;71926;175179;0;51
r;10874113;71926;269211;0;51
r;10874173;71926;235582;0;51
r;10877505;71926;147331;0;51
r;10878569;71926;78454;0;51
r;10880234;71926;224342;0;51
r;10894092;71926;219550;0;51
r;10896272;71926;179960;0;51
r;10896283;71926;179950;0;51
r;10896299;71926;142384;0;51
r;10896301;71926;179935;0;51
r;10896312;71926;179924;0;51
r;10896318;71926;179920;0;51
r;10896333;71926;179906;0;51
r;10896335;71926;179905;0;51
r;10896350;71926;179889;0;51
r;10896354;71926;179885;0;51
r;10896356;71926;179883;0;51
r;10896357;71926;85459;0;51
r;10896380;71926;54843;0;51
r;10898770;71926;179854;0;51
r;10898772;71926;179852;0;51
r;10904868;71926;32815;0;51
r;10904877;71926;179851;0;51
r;10904941;71926;121379;0;51
r;10905886;71926;145670;0;51
r;10905937;71926;86095;0;51
r;10906839;71926;82676;0;51
r;10910227;71926;251937;0;51
r;11240148;71926;265792;0;51
r;11242675;71926;316958;0;51
r;11244769;71926;213736;0;51
r;11474942;71926;99238;0;51
r;11476943;71926;1384;0;51
r;11739097;71926;269456;0;51
r;12139116;71926;38197;0;51
r;12139127;71926;257369;0;51
r;12469939;71926;332499;0;51
r;12979151;71926;390730;0;51
r;13087532;71926;269409;0;51
r;13158139;71926;123909;0;51
r;13601035;71926;56953;0;51
r;13601875;71926;54879;0;51
r;13645088;71926;265092;0;51
r;14067708;71926;359282;0;51
r;15471559;71926;437635;0;51
r;15764912;71926;240665;0;51
r;16029959;71926;395238;0;51
r;97344997;71926;26650;0;51
r;200011;71926;71223;0;52
r;233464;71926;135926;0;52
r;1542838;71926;175175;0;52
r;1542845;71926;213990;0;52
r;10577283;71926;175169;0;52
r;10577289;71926;101822;0;52
r;10577304;71926;175176;0;52
r;10577307;71926;28281;0;52
r;10577311;71926;47936;0;52
r;10621639;71926;245758;0;52
r;10878722;71926;265067;0;52
r;10896304;71926;179932;0;52
r;10896307;71926;179929;0;52
r;10896313;71926;179923;0;52
r;10896314;71926;89399;0;52
r;10896327;71926;179911;0;52
r;10896330;71926;179909;0;52
r;10896334;71926;79563;0;52
r;10896339;71926;179901;0;52
r;10896358;71926;179882;0;52
r;10896366;71926;179873;0;52
r;10896372;71926;179868;0;52
r;10896375;71926;179865;0;52
r;10898627;71926;260887;0;52
r;10898629;71926;260860;0;52
r;10898762;71926;248862;0;52
r;10898778;71926;179843;0;52
r;10898779;71926;179842;0;52
r;10900061;71926;263042;0;52
r;10901303;71926;99222;0;52
r;10904570;71926;31005;0;52
r;10904704;71926;140774;0;52
r;10905074;71926;133285;0;52
r;10907777;71926;50355;0;52
r;10908065;71926;65985;0;52
r;10908315;71926;45708;0;52
r;11241516;71926;317915;0;52
r;11241520;71926;317834;0;52
r;11242371;71926;149951;0;52
r;11242696;71926;271099;0;52
r;11246574;71926;175828;0;52
r;11246603;71926;150808;0;52
r;11247173;71926;7166;0;52
r;11762644;71926;329729;0;52
r;12078064;71926;175770;0;52
r;12139149;71926;247966;0;52
r;12139150;71926;249948;0;52
r;12140163;71926;271112;0;52
r;13553497;71926;64473;0;52
r;13612252;71926;2507;0;52
r;14055461;71926;271098;0;52
r;1827542;71926;104130;0;53
r;2219029;71926;58183;0;53
r;9757693;71926;106270;0;53
r;10577284;71926;175170;0;53
r;10577285;71926;122106;0;53
r;10577299;71926;57970;0;53
r;10577302;71926;34306;0;53
r;10577305;71926;125327;0;53
r;10578301;71926;179996;0;53
r;10626376;71926;229474;0;53
r;10874240;71926;268332;0;53
r;10874281;71926;263859;0;53
r;10896275;71926;98600;0;53
r;10896287;71926;179947;0;53
r;10896300;71926;179936;0;53
r;10896310;71926;179926;0;53
r;10896323;71926;179915;0;53
r;10896328;71926;104815;0;53
r;10896342;71926;179898;0;53
r;10896367;71926;179872;0;53
r;10898766;71926;179858;0;53
r;10898771;71926;179853;0;53
r;10898773;71926;179849;0;53
